statusId | label
6|Drive
statusId|sensorName|value|timestamp
6|R3GD20 Gyroscope sensor|[0.021991149,0.019547688,-0.02321288]|1511727460111
6|R3GD20 Gyroscope sensor|[0.02443461,0.009773844,-0.013439035]|1511727460124
6|BOSCH BMA250 3-axis Accelerometer|[8.465898,1.0342951,4.5202527]|1511727460131
6|R3GD20 Gyroscope sensor|[0.008552114,0.010995574,-0.019547688]|1511727460131
6|BOSCH BMA250 3-axis Accelerometer|[8.312668,0.7661445,4.6351743]|1511727460143
6|R3GD20 Gyroscope sensor|[0.02687807,0.002443461,0.0]|1511727460143
6|R3GD20 Gyroscope sensor|[0.012217305,-0.0061086523,-0.004886922]|1511727460151
6|BOSCH BMA250 3-axis Accelerometer|[8.504205,1.1492168,4.596867]|1511727460161
6|R3GD20 Gyroscope sensor|[-0.010995574,-0.002443461,-0.017104227]|1511727460162
6|R3GD20 Gyroscope sensor|[0.040317107,0.02443461,0.0036651916]|1511727460172
6|BOSCH BMA250 3-axis Accelerometer|[8.312668,0.61291564,4.596867]|1511727460181
6|R3GD20 Gyroscope sensor|[0.0012217305,0.04153884,-0.014660766]|1511727460181
6|BOSCH BMA250 3-axis Accelerometer|[8.542512,1.1109096,4.4819455]|1511727460192
6|R3GD20 Gyroscope sensor|[0.010995574,-0.004886922,-0.018325957]|1511727460193
6|R3GD20 Gyroscope sensor|[0.012217305,0.0012217305,0.0061086523]|1511727460202
6|BOSCH BMA250 3-axis Accelerometer|[8.274361,0.6512229,4.55856]|1511727460211
6|R3GD20 Gyroscope sensor|[0.010995574,0.012217305,-0.02443461]|1511727460212
6|BOSCH BMA250 3-axis Accelerometer|[8.542512,1.1109096,4.6351743]|1511727460221
6|R3GD20 Gyroscope sensor|[0.002443461,-0.012217305,-0.019547688]|1511727460222
6|R3GD20 Gyroscope sensor|[0.02443461,-0.002443461,-0.009773844]|1511727460232
6|BOSCH BMA250 3-axis Accelerometer|[8.274361,0.7278373,4.6351743]|1511727460243
6|R3GD20 Gyroscope sensor|[-0.009773844,0.019547688,-0.02687807]|1511727460243
6|BOSCH BMA250 3-axis Accelerometer|[8.542512,0.9959879,4.55856]|1511727460251
6|R3GD20 Gyroscope sensor|[0.007330383,0.014660766,-0.010995574]|1511727460252
6|R3GD20 Gyroscope sensor|[0.028099801,0.0036651916,-0.0012217305]|1511727460262
6|BOSCH BMA250 3-axis Accelerometer|[8.312668,0.842759,4.5202527]|1511727460271
6|R3GD20 Gyroscope sensor|[0.0,0.02076942,-0.029321533]|1511727460271
6|BOSCH BMA250 3-axis Accelerometer|[8.504205,0.91937345,4.55856]|1511727460282
6|R3GD20 Gyroscope sensor|[0.018325957,0.0036651916,-0.007330383]|1511727460282
6|R3GD20 Gyroscope sensor|[0.0061086523,-0.008552114,-0.013439035]|1511727460292
6|BOSCH BMA250 3-axis Accelerometer|[8.350976,0.80445176,4.673482]|1511727460302
6|R3GD20 Gyroscope sensor|[0.019547688,0.009773844,0.0]|1511727460301
6|R3GD20 Gyroscope sensor|[-0.004886922,0.017104227,-0.028099801]|1511727460311
6|BOSCH BMA250 3-axis Accelerometer|[8.504205,1.0342951,4.55856]|1511727460322
6|R3GD20 Gyroscope sensor|[0.012217305,-0.0061086523,-0.017104227]|1511727460322
6|BOSCH BMA250 3-axis Accelerometer|[8.389283,0.6895301,4.55856]|1511727460331
6|R3GD20 Gyroscope sensor|[0.018325957,0.030543262,-0.02565634]|1511727460331
6|R3GD20 Gyroscope sensor|[0.0061086523,0.013439035,-0.004886922]|1511727460342
6|BOSCH BMA250 3-axis Accelerometer|[8.465898,1.1492168,4.5202527]|1511727460351
6|R3GD20 Gyroscope sensor|[0.047647487,-0.04153884,0.004886922]|1511727460351
6|BOSCH BMA250 3-axis Accelerometer|[8.274361,0.6895301,4.673482]|1511727460361
6|R3GD20 Gyroscope sensor|[0.017104227,0.03176499,0.0012217305]|1511727460362
6|R3GD20 Gyroscope sensor|[-0.02076942,0.013439035,-0.02565634]|1511727460371
6|BOSCH BMA250 3-axis Accelerometer|[8.580819,1.0342951,4.596867]|1511727460381
6|R3GD20 Gyroscope sensor|[0.028099801,-0.0036651916,0.007330383]|1511727460382
6|GPS|{"mProvider":"fused","mResults":[0.0,0.0],"mAccuracy":3.9,"mAltitude":-24.299999237060547,"mElapsedRealtimeNanos":339514912717495,"mLat1":0.0,"mLat2":0.0,"mLatitude":36.7729624,"mLon1":0.0,"mLon2":0.0,"mLongitude":-76.0439238,"mTime":1511727460000,"mBearing":0.0,"mDistance":0.0,"mHasAccuracy":true,"mHasAltitude":true,"mHasBearing":false,"mHasSpeed":true,"mInitialBearing":0.0,"mIsFromMockProvider":false,"mSpeed":0.0}|1511662468018
6|BOSCH BMA250 3-axis Accelerometer|[8.236053,0.80445176,4.55856]|1511727460391
6|R3GD20 Gyroscope sensor|[0.002443461,0.05497787,-0.019547688]|1511727460392
6|R3GD20 Gyroscope sensor|[-0.007330383,-0.0061086523,-0.009773844]|1511727460402
6|BOSCH BMA250 3-axis Accelerometer|[8.580819,0.91937345,4.4436383]|1511727460411
6|R3GD20 Gyroscope sensor|[0.013439035,-0.028099801,-0.009773844]|1511727460412
6|BOSCH BMA250 3-axis Accelerometer|[8.197746,0.8810662,4.6351743]|1511727460421
6|R3GD20 Gyroscope sensor|[0.0061086523,0.019547688,-0.007330383]|1511727460421
6|R3GD20 Gyroscope sensor|[0.0,0.004886922,-0.02321288]|1511727460433
6|BOSCH BMA250 3-axis Accelerometer|[8.580819,0.9576807,4.6351743]|1511727460442
6|R3GD20 Gyroscope sensor|[0.061086524,0.010995574,-0.013439035]|1511727460452
6|BOSCH BMA250 3-axis Accelerometer|[8.274361,0.7661445,4.1371803]|1511727460461
6|R3GD20 Gyroscope sensor|[-0.009773844,-0.047647487,-0.03176499]|1511727460461
6|BOSCH BMA250 3-axis Accelerometer|[8.504205,0.9576807,3.9839516]|1511727460471
6|R3GD20 Gyroscope sensor|[0.111177474,-0.18570304,-0.0061086523]|1511727460472
6|R3GD20 Gyroscope sensor|[-0.056199603,-0.18448131,0.012217305]|1511727460481
6|BOSCH BMA250 3-axis Accelerometer|[8.350976,0.7661445,4.7884035]|1511727460491
6|R3GD20 Gyroscope sensor|[-0.007330383,-0.18448131,-0.040317107]|1511727460492
6|BOSCH BMA250 3-axis Accelerometer|[8.580819,0.9959879,5.0182467]|1511727460511
6|R3GD20 Gyroscope sensor|[-0.056199603,-0.12461651,0.0061086523]|1511727460512
6|BOSCH BMA250 3-axis Accelerometer|[8.312668,0.8810662,5.171476]|1511727460521
6|R3GD20 Gyroscope sensor|[0.04153884,0.10629055,-0.061086524]|1511727460521
6|BOSCH BMA250 3-axis Accelerometer|[8.6574335,0.842759,5.0182467]|1511727460531
6|R3GD20 Gyroscope sensor|[-0.06963864,0.16371189,-0.021991149]|1511727460532
6|R3GD20 Gyroscope sensor|[0.032986723,0.27977628,-0.02443461]|1511727460542
6|BOSCH BMA250 3-axis Accelerometer|[8.159439,0.91937345,4.405331]|1511727460551
6|R3GD20 Gyroscope sensor|[-0.014660766,0.25289822,-0.015882496]|1511727460551
6|BOSCH BMA250 3-axis Accelerometer|[8.580819,0.842759,3.715801]|1511727460562
6|R3GD20 Gyroscope sensor|[0.013439035,0.13561209,-0.004886922]|1511727460562
6|R3GD20 Gyroscope sensor|[0.018325957,0.04642576,-0.017104227]|1511727460571
6|BOSCH BMA250 3-axis Accelerometer|[8.121132,0.842759,3.9073372]|1511727460581
6|R3GD20 Gyroscope sensor|[0.017104227,-0.12705997,-0.017104227]|1511727460582
6|R3GD20 Gyroscope sensor|[0.010995574,-0.1881465,-0.030543262]|1511727460592
6|BOSCH BMA250 3-axis Accelerometer|[8.695741,0.9576807,4.9416323]|1511727460601
6|R3GD20 Gyroscope sensor|[0.021991149,-0.081855945,-0.0061086523]|1511727460602
6|BOSCH BMA250 3-axis Accelerometer|[8.274361,0.9576807,5.363012]|1511727460611
6|R3GD20 Gyroscope sensor|[-0.013439035,0.057421334,-0.021991149]|1511727460612
6|R3GD20 Gyroscope sensor|[0.008552114,0.1160644,-0.019547688]|1511727460622
6|BOSCH BMA250 3-axis Accelerometer|[8.619126,0.80445176,4.6351743]|1511727460631
6|R3GD20 Gyroscope sensor|[0.015882496,0.15515977,-0.008552114]|1511727460632
6|BOSCH BMA250 3-axis Accelerometer|[8.159439,0.9576807,3.9839516]|1511727460641
6|R3GD20 Gyroscope sensor|[0.02076942,0.096516706,-0.0061086523]|1511727460642
6|R3GD20 Gyroscope sensor|[0.017104227,-0.035430185,-0.007330383]|1511727460652
6|BOSCH BMA250 3-axis Accelerometer|[8.580819,0.7661445,4.175488]|1511727460661
6|R3GD20 Gyroscope sensor|[0.019547688,-0.08674286,-0.010995574]|1511727460661
6|BOSCH BMA250 3-axis Accelerometer|[8.236053,0.9959879,4.903325]|1511727460671
6|R3GD20 Gyroscope sensor|[0.0061086523,-0.087964594,-0.02443461]|1511727460671
6|R3GD20 Gyroscope sensor|[0.03176499,-0.019547688,0.002443461]|1511727460682
6|BOSCH BMA250 3-axis Accelerometer|[8.695741,0.7661445,5.0182467]|1511727460692
6|R3GD20 Gyroscope sensor|[0.0036651916,0.064751714,-0.015882496]|1511727460692
6|BOSCH BMA250 3-axis Accelerometer|[8.121132,1.0342951,4.55856]|1511727460701
6|R3GD20 Gyroscope sensor|[-0.0036651916,0.10873401,-0.02076942]|1511727460701
6|R3GD20 Gyroscope sensor|[0.0,0.061086524,-0.009773844]|1511727460712
6|BOSCH BMA250 3-axis Accelerometer|[8.6574335,0.7661445,4.213795]|1511727460721
6|R3GD20 Gyroscope sensor|[0.028099801,0.029321533,-0.013439035]|1511727460721
6|R3GD20 Gyroscope sensor|[0.002443461,-0.010995574,-0.019547688]|1511727460731
6|BOSCH BMA250 3-axis Accelerometer|[8.121132,0.9959879,4.4436383]|1511727460742
6|R3GD20 Gyroscope sensor|[0.010995574,-0.04520403,-0.014660766]|1511727460742
6|BOSCH BMA250 3-axis Accelerometer|[8.772355,0.6895301,4.7884035]|1511727460751
6|R3GD20 Gyroscope sensor|[0.02076942,-0.008552114,-0.0012217305]|1511727460752
6|R3GD20 Gyroscope sensor|[-0.002443461,0.029321533,-0.039095376]|1511727460762
6|BOSCH BMA250 3-axis Accelerometer|[8.121132,1.1492168,4.7884035]|1511727460771
6|R3GD20 Gyroscope sensor|[-0.0012217305,0.05131268,-0.007330383]|1511727460771
6|BOSCH BMA250 3-axis Accelerometer|[8.695741,0.6895301,4.4436383]|1511727460781
6|R3GD20 Gyroscope sensor|[0.029321533,0.05131268,-0.010995574]|1511727460782
6|R3GD20 Gyroscope sensor|[-0.008552114,0.034208454,-0.02687807]|1511727460792
6|BOSCH BMA250 3-axis Accelerometer|[8.082825,1.0342951,4.405331]|1511727460801
6|R3GD20 Gyroscope sensor|[0.017104227,-0.010995574,-0.014660766]|1511727460801
6|BOSCH BMA250 3-axis Accelerometer|[8.772355,0.7661445,4.55856]|1511727460811
6|R3GD20 Gyroscope sensor|[-0.004886922,-0.019547688,-0.017104227]|1511727460812
6|R3GD20 Gyroscope sensor|[0.017104227,0.0,-0.0061086523]|1511727460822
6|BOSCH BMA250 3-axis Accelerometer|[8.082825,0.91937345,4.711789]|1511727460831
6|R3GD20 Gyroscope sensor|[0.0,0.009773844,-0.015882496]|1511727460832
6|BOSCH BMA250 3-axis Accelerometer|[8.772355,0.7661445,4.55856]|1511727460841
6|R3GD20 Gyroscope sensor|[0.015882496,0.018325957,-0.007330383]|1511727460841
6|R3GD20 Gyroscope sensor|[0.009773844,0.04520403,-0.0061086523]|1511727460852
6|BOSCH BMA250 3-axis Accelerometer|[8.00621,1.0726024,4.4819455]|1511727460861
6|R3GD20 Gyroscope sensor|[-0.0012217305,0.021991149,-0.03176499]|1511727460861
6|R3GD20 Gyroscope sensor|[0.02687807,-0.036651913,-0.0061086523]|1511727460871
6|BOSCH BMA250 3-axis Accelerometer|[8.772355,0.6895301,4.5202527]|1511727460881
6|R3GD20 Gyroscope sensor|[0.007330383,0.02321288,0.002443461]|1511727460882
6|BOSCH BMA250 3-axis Accelerometer|[8.0445175,1.1492168,4.6351743]|1511727460892
6|R3GD20 Gyroscope sensor|[0.008552114,0.010995574,-0.032986723]|1511727460892
6|R3GD20 Gyroscope sensor|[0.02076942,-0.02321288,0.010995574]|1511727460901
6|BOSCH BMA250 3-axis Accelerometer|[8.772355,0.6512229,4.596867]|1511727460911
6|R3GD20 Gyroscope sensor|[-0.004886922,0.05009095,-0.014660766]|1511727460911
6|BOSCH BMA250 3-axis Accelerometer|[8.0445175,1.0726024,4.55856]|1511727460921
6|R3GD20 Gyroscope sensor|[-0.0061086523,0.012217305,-0.021991149]|1511727460922
6|R3GD20 Gyroscope sensor|[0.037873644,-0.028099801,-0.008552114]|1511727460931
6|BOSCH BMA250 3-axis Accelerometer|[8.772355,0.6895301,4.5202527]|1511727460941
6|R3GD20 Gyroscope sensor|[0.004886922,0.021991149,-0.013439035]|1511727460942
6|BOSCH BMA250 3-axis Accelerometer|[8.0445175,1.1109096,4.596867]|1511727460951
6|R3GD20 Gyroscope sensor|[0.013439035,0.002443461,-0.03176499]|1511727460951
6|R3GD20 Gyroscope sensor|[0.018325957,-0.039095376,-0.012217305]|1511727460962
6|BOSCH BMA250 3-axis Accelerometer|[8.810662,0.7278373,4.596867]|1511727460971
6|R3GD20 Gyroscope sensor|[0.029321533,0.028099801,-0.0012217305]|1511727460971
6|BOSCH BMA250 3-axis Accelerometer|[8.00621,1.1109096,4.596867]|1511727460981
6|R3GD20 Gyroscope sensor|[0.010995574,0.02321288,-0.017104227]|1511727460982
6|R3GD20 Gyroscope sensor|[0.019547688,-0.032986723,-0.013439035]|1511727460992
6|BOSCH BMA250 3-axis Accelerometer|[8.772355,0.6512229,4.5202527]|1511727461001
6|R3GD20 Gyroscope sensor|[0.017104227,0.02443461,0.007330383]|1511727461001
6|R3GD20 Gyroscope sensor|[0.012217305,0.014660766,-0.014660766]|1511727461011
6|BOSCH BMA250 3-axis Accelerometer|[8.082825,1.1109096,4.55856]|1511727461022
6|R3GD20 Gyroscope sensor|[0.013439035,-0.040317107,0.0]|1511727461022
6|BOSCH BMA250 3-axis Accelerometer|[8.734048,0.6512229,4.596867]|1511727461031
6|R3GD20 Gyroscope sensor|[0.009773844,0.02321288,-0.0036651916]|1511727461031
6|R3GD20 Gyroscope sensor|[0.015882496,0.013439035,-0.021991149]|1511727461042
6|BOSCH BMA250 3-axis Accelerometer|[8.159439,1.0726024,4.596867]|1511727461051
6|R3GD20 Gyroscope sensor|[0.029321533,-0.028099801,-0.004886922]|1511727461051
6|BOSCH BMA250 3-axis Accelerometer|[8.619126,0.7278373,4.55856]|1511727461061
6|R3GD20 Gyroscope sensor|[-0.008552114,0.036651913,-0.013439035]|1511727461061
6|R3GD20 Gyroscope sensor|[0.015882496,0.010995574,-0.007330383]|1511727461071
6|BOSCH BMA250 3-axis Accelerometer|[8.236053,1.0726024,4.55856]|1511727461081
6|R3GD20 Gyroscope sensor|[0.042760566,-0.05009095,-0.007330383]|1511727461082
6|BOSCH BMA250 3-axis Accelerometer|[8.504205,0.7661445,4.596867]|1511727461092
6|R3GD20 Gyroscope sensor|[0.015882496,0.02565634,-0.017104227]|1511727461092
6|R3GD20 Gyroscope sensor|[-0.0061086523,0.02687807,-0.02443461]|1511727461101
6|BOSCH BMA250 3-axis Accelerometer|[8.350976,0.91937345,4.596867]|1511727461111
6|R3GD20 Gyroscope sensor|[0.019547688,-0.02443461,0.0036651916]|1511727461112
6|BOSCH BMA250 3-axis Accelerometer|[8.465898,0.8810662,4.55856]|1511727461121
6|R3GD20 Gyroscope sensor|[0.0,0.04520403,-0.013439035]|1511727461121
6|R3GD20 Gyroscope sensor|[0.009773844,0.014660766,-0.019547688]|1511727461131
6|BOSCH BMA250 3-axis Accelerometer|[8.389283,0.8810662,4.5202527]|1511727461141
6|R3GD20 Gyroscope sensor|[0.029321533,-0.03176499,-0.004886922]|1511727461142
6|R3GD20 Gyroscope sensor|[0.0061086523,0.008552114,-0.018325957]|1511727461152
6|BOSCH BMA250 3-axis Accelerometer|[8.465898,0.9576807,4.596867]|1511727461161
6|R3GD20 Gyroscope sensor|[-0.004886922,0.0061086523,-0.014660766]|1511727461161
6|BOSCH BMA250 3-axis Accelerometer|[8.350976,0.80445176,4.596867]|1511727461171
6|R3GD20 Gyroscope sensor|[0.02076942,-0.02076942,-0.0012217305]|1511727461171
6|R3GD20 Gyroscope sensor|[-0.004886922,0.018325957,-0.029321533]|1511727461182
6|BOSCH BMA250 3-axis Accelerometer|[8.542512,1.0342951,4.5202527]|1511727461192
6|R3GD20 Gyroscope sensor|[0.010995574,0.029321533,-0.0061086523]|1511727461192
6|BOSCH BMA250 3-axis Accelerometer|[8.274361,0.6895301,4.55856]|1511727461201
6|R3GD20 Gyroscope sensor|[0.021991149,-0.002443461,-0.0036651916]|1511727461201
6|R3GD20 Gyroscope sensor|[-0.009773844,-0.004886922,-0.030543262]|1511727461212
6|BOSCH BMA250 3-axis Accelerometer|[8.504205,1.1875241,4.55856]|1511727461221
6|R3GD20 Gyroscope sensor|[0.029321533,0.02076942,-0.013439035]|1511727461221
6|BOSCH BMA250 3-axis Accelerometer|[8.236053,0.61291564,4.6351743]|1511727461231
6|R3GD20 Gyroscope sensor|[0.043982297,-0.0061086523,0.0]|1511727461231
6|R3GD20 Gyroscope sensor|[-0.014660766,-0.0036651916,-0.030543262]|1511727461242
6|BOSCH BMA250 3-axis Accelerometer|[8.6574335,1.2258313,4.5202527]|1511727461251
6|R3GD20 Gyroscope sensor|[0.0012217305,0.034208454,-0.002443461]|1511727461251
6|BOSCH BMA250 3-axis Accelerometer|[8.082825,0.61291564,4.596867]|1511727461261
6|R3GD20 Gyroscope sensor|[0.039095376,-0.0036651916,0.007330383]|1511727461261
6|R3GD20 Gyroscope sensor|[-0.02687807,-0.02565634,-0.03176499]|1511727461272
6|BOSCH BMA250 3-axis Accelerometer|[8.772355,1.1109096,4.55856]|1511727461281
6|R3GD20 Gyroscope sensor|[0.029321533,0.0,-0.02076942]|1511727461281
6|BOSCH BMA250 3-axis Accelerometer|[7.967903,0.7661445,4.673482]|1511727461291
6|R3GD20 Gyroscope sensor|[0.002443461,0.028099801,-0.012217305]|1511727461292
6|R3GD20 Gyroscope sensor|[-0.007330383,-0.008552114,-0.030543262]|1511727461301
6|BOSCH BMA250 3-axis Accelerometer|[8.887277,0.91937345,4.5202527]|1511727461311
6|R3GD20 Gyroscope sensor|[0.030543262,0.014660766,0.013439035]|1511727461312
6|R3GD20 Gyroscope sensor|[0.012217305,0.02443461,-0.017104227]|1511727461321
6|BOSCH BMA250 3-axis Accelerometer|[7.929596,0.8810662,4.6351743]|1511727461331
6|R3GD20 Gyroscope sensor|[0.009773844,-0.037873644,-0.02687807]|1511727461331
6|BOSCH BMA250 3-axis Accelerometer|[8.887277,0.91937345,4.5202527]|1511727461341
6|R3GD20 Gyroscope sensor|[0.0036651916,0.012217305,-0.004886922]|1511727461341
6|R3GD20 Gyroscope sensor|[0.008552114,0.015882496,-0.0036651916]|1511727461352
6|BOSCH BMA250 3-axis Accelerometer|[7.8912888,0.91937345,4.673482]|1511727461361
6|R3GD20 Gyroscope sensor|[-0.004886922,-0.013439035,-0.035430185]|1511727461361
6|BOSCH BMA250 3-axis Accelerometer|[8.925584,0.8810662,4.5202527]|1511727461371
6|R3GD20 Gyroscope sensor|[0.012217305,0.021991149,-0.004886922]|1511727461371
6|R3GD20 Gyroscope sensor|[0.02565634,0.04642576,-0.007330383]|1511727461383
6|BOSCH BMA250 3-axis Accelerometer|[7.929596,0.8810662,4.596867]|1511727461391
6|R3GD20 Gyroscope sensor|[-0.010995574,-0.0061086523,-0.02565634]|1511727461392
6|BOSCH BMA250 3-axis Accelerometer|[8.848969,0.8810662,4.5202527]|1511727461401
6|R3GD20 Gyroscope sensor|[0.002443461,0.018325957,-0.0036651916]|1511727461401
6|GPS|{"mProvider":"fused","mResults":[0.0,0.0],"mAccuracy":3.0,"mAltitude":-24.299999237060547,"mElapsedRealtimeNanos":339515930114109,"mLat1":0.0,"mLat2":0.0,"mLatitude":36.7729626,"mLon1":0.0,"mLon2":0.0,"mLongitude":-76.0439239,"mTime":1511727461000,"mBearing":0.0,"mDistance":0.0,"mHasAccuracy":true,"mHasAltitude":true,"mHasBearing":false,"mHasSpeed":true,"mInitialBearing":0.0,"mIsFromMockProvider":false,"mSpeed":0.0}|1511662468018
6|BOSCH BMA250 3-axis Accelerometer|[8.00621,0.9959879,4.6351743]|1511727461421
6|R3GD20 Gyroscope sensor|[-0.028099801,0.030543262,-0.040317107]|1511727461422
6|BOSCH BMA250 3-axis Accelerometer|[8.772355,0.6512229,4.596867]|1511727461431
6|R3GD20 Gyroscope sensor|[0.032986723,0.017104227,0.009773844]|1511727461432
6|R3GD20 Gyroscope sensor|[0.009773844,0.061086524,-0.0012217305]|1511727461442
6|BOSCH BMA250 3-axis Accelerometer|[8.121132,1.2641385,4.596867]|1511727461451
6|R3GD20 Gyroscope sensor|[-0.029321533,-0.007330383,-0.042760566]|1511727461451
6|R3GD20 Gyroscope sensor|[0.042760566,0.014660766,0.014660766]|1511727461461
6|BOSCH BMA250 3-axis Accelerometer|[8.6574335,0.45968673,4.4819455]|1511727461471
6|R3GD20 Gyroscope sensor|[0.007330383,0.047647487,-0.034208454]|1511727461471
